exp,condition,participant,trialno,aiming_target,rotation_deg,aimingdeviation_deg,arrow_offset,phase
4,aiming,0cb9db,70,105,45,-39,15,rotation
4,aiming,0cb9db,71,45,45,-46,15,rotation
4,aiming,0cb9db,72,75,45,-41,15,rotation
4,aiming,0cb9db,73,45,45,-48,15,rotation
4,aiming,0cb9db,74,135,45,-34,15,rotation
4,aiming,0cb9db,75,105,45,-42,15,rotation
4,aiming,0cb9db,76,75,45,-45,15,rotation
4,aiming,0cb9db,77,135,45,-42,15,rotation
4,aiming,0cb9db,78,45,45,-48,15,rotation
4,aiming,0cb9db,79,75,45,-52,15,rotation
4,aiming,0cb9db,80,105,45,-42,15,rotation
4,aiming,0cb9db,81,105,45,-39,15,rotation
4,aiming,0cb9db,82,75,45,-50,15,rotation
4,aiming,0cb9db,83,135,45,-42,15,rotation
4,aiming,0cb9db,84,45,45,-46,15,rotation
4,aiming,0cb9db,85,135,45,NA,15,rotation
4,aiming,0cb9db,86,75,45,-48,15,rotation
4,aiming,0cb9db,87,105,45,-40,15,rotation
4,aiming,0cb9db,88,45,45,-48,15,rotation
4,aiming,0cb9db,89,105,45,-35,15,rotation
4,aiming,0cb9db,90,75,45,-48,15,rotation
4,aiming,0cb9db,91,135,45,-39,15,rotation
4,aiming,0cb9db,92,45,45,-44,15,rotation
4,aiming,0cb9db,93,105,45,-37,15,rotation
4,aiming,0cb9db,94,135,45,-35,15,rotation
4,aiming,0cb9db,95,45,45,-37,15,rotation
4,aiming,0cb9db,96,75,45,-47,15,rotation
4,aiming,0cb9db,97,45,45,-47,15,rotation
4,aiming,0cb9db,98,75,45,-49,15,rotation
4,aiming,0cb9db,99,135,45,-39,15,rotation
4,aiming,0cb9db,100,105,45,-45,15,rotation
4,aiming,0cb9db,101,105,45,-38,15,rotation
4,aiming,0cb9db,102,135,45,-38,15,rotation
4,aiming,0cb9db,103,75,45,-44,15,rotation
4,aiming,0cb9db,104,45,45,-46,15,rotation
4,aiming,0cb9db,105,105,45,-39,15,rotation
4,aiming,0cb9db,106,45,45,-47,15,rotation
4,aiming,0cb9db,107,75,45,-40,15,rotation
4,aiming,0cb9db,108,135,45,-38,15,rotation
4,aiming,0cb9db,109,45,45,-42,15,rotation
4,aiming,0cb9db,110,75,45,-48,15,rotation
4,aiming,0cb9db,111,135,45,-40,15,rotation
4,aiming,0cb9db,112,105,45,-41,15,rotation
4,aiming,0cb9db,113,45,45,-48,15,rotation
4,aiming,0cb9db,114,75,45,-49,15,rotation
4,aiming,0cb9db,115,105,45,-35,15,rotation
4,aiming,0cb9db,116,135,45,-39,15,rotation
4,aiming,0cb9db,117,105,45,-44,15,rotation
4,aiming,0cb9db,118,45,45,-58,15,rotation
4,aiming,0cb9db,119,135,45,-42,15,rotation
4,aiming,0cb9db,120,75,45,-52,15,rotation
4,aiming,e76e3e,1,45,0,0,15,baseline
4,aiming,e76e3e,2,135,0,2,15,baseline
4,aiming,e76e3e,3,75,0,0,15,baseline
4,aiming,e76e3e,4,105,0,0,15,baseline
4,aiming,e76e3e,5,75,0,0,15,baseline
4,aiming,e76e3e,6,105,0,1,15,baseline
4,aiming,e76e3e,7,135,0,2,15,baseline
4,aiming,e76e3e,8,45,0,0,15,baseline
4,aiming,e76e3e,9,135,0,1,15,baseline
4,aiming,e76e3e,10,75,0,0,15,baseline
4,aiming,e76e3e,11,105,0,2,15,baseline
4,aiming,e76e3e,12,45,0,2,15,baseline
4,aiming,e76e3e,13,135,0,4,15,baseline
4,aiming,e76e3e,14,75,0,0,15,baseline
4,aiming,e76e3e,15,105,0,1,15,baseline
4,aiming,e76e3e,16,45,0,1,15,baseline
4,aiming,e76e3e,17,135,0,3,15,baseline
4,aiming,e76e3e,18,105,0,-1,15,baseline
4,aiming,e76e3e,19,75,0,0,15,baseline
4,aiming,e76e3e,20,45,0,2,15,baseline
4,aiming,e76e3e,21,105,45,1,15,rotation
4,aiming,e76e3e,22,45,45,2,15,rotation
4,aiming,e76e3e,23,135,45,2,15,rotation
4,aiming,e76e3e,24,75,45,1,15,rotation
4,aiming,e76e3e,25,105,45,2,15,rotation
4,aiming,e76e3e,26,135,45,NA,15,rotation
4,aiming,e76e3e,27,45,45,NA,15,rotation
4,aiming,e76e3e,28,75,45,-61,15,rotation
4,aiming,e76e3e,29,75,45,-39,15,rotation
4,aiming,e76e3e,30,45,45,NA,15,rotation
4,aiming,e76e3e,31,135,45,-67,15,rotation
4,aiming,e76e3e,32,105,45,-68,15,rotation
4,aiming,e76e3e,33,75,45,-61,15,rotation
4,aiming,e76e3e,34,45,45,-54,15,rotation
4,aiming,e76e3e,35,135,45,-58,15,rotation
4,aiming,e76e3e,36,105,45,-68,15,rotation
4,aiming,e76e3e,37,105,45,-26,15,rotation
4,aiming,e76e3e,38,45,45,-29,15,rotation
4,aiming,e76e3e,39,135,45,-31,15,rotation
4,aiming,e76e3e,40,75,45,-25,15,rotation
4,aiming,e76e3e,41,105,45,-29,15,rotation
4,aiming,e76e3e,42,135,45,-22,15,rotation
4,aiming,e76e3e,43,45,45,-21,15,rotation
4,aiming,e76e3e,44,75,45,-24,15,rotation
4,aiming,e76e3e,45,75,45,-19,15,rotation
4,aiming,e76e3e,46,45,45,-20,15,rotation
4,aiming,e76e3e,47,135,45,-31,15,rotation
4,aiming,e76e3e,48,105,45,-22,15,rotation
4,aiming,e76e3e,49,45,45,-19,15,rotation
4,aiming,e76e3e,50,75,45,-18,15,rotation
4,aiming,e76e3e,51,135,45,-23,15,rotation
4,aiming,e76e3e,52,105,45,-23,15,rotation
4,aiming,e76e3e,53,75,45,-17,15,rotation
4,aiming,e76e3e,54,105,45,-20,15,rotation
4,aiming,e76e3e,55,135,45,-28,15,rotation
4,aiming,e76e3e,56,45,45,-27,15,rotation
4,aiming,e76e3e,57,135,45,-20,15,rotation
4,aiming,e76e3e,58,105,45,-19,15,rotation
4,aiming,e76e3e,59,75,45,-20,15,rotation
4,aiming,e76e3e,60,45,45,-20,15,rotation
4,aiming,e76e3e,61,105,45,-21,15,rotation
4,aiming,e76e3e,62,135,45,-23,15,rotation
4,aiming,e76e3e,63,75,45,-18,15,rotation
4,aiming,e76e3e,64,45,45,-18,15,rotation
4,aiming,e76e3e,65,45,45,-20,15,rotation
4,aiming,e76e3e,66,75,45,-21,15,rotation
4,aiming,e76e3e,67,135,45,-23,15,rotation
4,aiming,e76e3e,68,105,45,-25,15,rotation
4,aiming,e76e3e,69,135,45,-23,15,rotation
4,aiming,e76e3e,70,75,45,-19,15,rotation
4,aiming,e76e3e,71,105,45,-20,15,rotation
4,aiming,e76e3e,72,45,45,-22,15,rotation
4,aiming,e76e3e,73,105,45,-28,15,rotation
4,aiming,e76e3e,74,135,45,-19,15,rotation
4,aiming,e76e3e,75,45,45,-20,15,rotation
4,aiming,e76e3e,76,75,45,-28,15,rotation
4,aiming,e76e3e,77,135,45,-25,15,rotation
4,aiming,e76e3e,78,105,45,-27,15,rotation
4,aiming,e76e3e,79,75,45,-29,15,rotation
4,aiming,e76e3e,80,45,45,-21,15,rotation
4,aiming,e76e3e,81,75,45,-30,15,rotation
4,aiming,e76e3e,82,45,45,-18,15,rotation
4,aiming,e76e3e,83,105,45,-26,15,rotation
4,aiming,e76e3e,84,135,45,-25,15,rotation
4,aiming,e76e3e,85,105,45,-22,15,rotation
4,aiming,e76e3e,86,75,45,-19,15,rotation
4,aiming,e76e3e,87,135,45,-22,15,rotation
4,aiming,e76e3e,88,45,45,-20,15,rotation
4,aiming,e76e3e,89,75,45,-19,15,rotation
4,aiming,e76e3e,90,105,45,-27,15,rotation
4,aiming,e76e3e,91,135,45,-23,15,rotation
4,aiming,e76e3e,92,45,45,-15,15,rotation
4,aiming,e76e3e,93,135,45,-24,15,rotation
4,aiming,e76e3e,94,45,45,-19,15,rotation
4,aiming,e76e3e,95,75,45,-24,15,rotation
4,aiming,e76e3e,96,105,45,-29,15,rotation
4,aiming,e76e3e,97,105,45,-21,15,rotation
4,aiming,e76e3e,98,135,45,-19,15,rotation
4,aiming,e76e3e,99,45,45,-18,15,rotation
4,aiming,e76e3e,100,75,45,-20,15,rotation
4,aiming,e76e3e,101,75,45,-17,15,rotation
4,aiming,e76e3e,102,135,45,-17,15,rotation
4,aiming,e76e3e,103,45,45,-19,15,rotation
4,aiming,e76e3e,104,105,45,-20,15,rotation
4,aiming,e76e3e,105,135,45,-25,15,rotation
4,aiming,e76e3e,106,105,45,-21,15,rotation
4,aiming,e76e3e,107,75,45,-20,15,rotation
4,aiming,e76e3e,108,45,45,-24,15,rotation
4,aiming,e76e3e,109,135,45,-16,15,rotation
4,aiming,e76e3e,110,45,45,-19,15,rotation
4,aiming,e76e3e,111,75,45,-18,15,rotation
4,aiming,e76e3e,112,105,45,-24,15,rotation
4,aiming,e76e3e,113,45,45,-17,15,rotation
4,aiming,e76e3e,114,135,45,-19,15,rotation
4,aiming,e76e3e,115,105,45,-22,15,rotation
4,aiming,e76e3e,116,75,45,-18,15,rotation
4,aiming,e76e3e,117,75,45,-19,15,rotation
4,aiming,e76e3e,118,105,45,-18,15,rotation
4,aiming,e76e3e,119,135,45,-20,15,rotation
4,aiming,e76e3e,120,45,45,-14,15,rotation
4,aiming,edddbd,1,105,0,1,15,baseline
4,aiming,edddbd,2,45,0,0,15,baseline
4,aiming,edddbd,3,75,0,0,15,baseline
4,aiming,edddbd,4,135,0,0,15,baseline
4,aiming,edddbd,5,105,0,0,15,baseline
4,aiming,edddbd,6,135,0,-1,15,baseline
4,aiming,edddbd,7,45,0,0,15,baseline
4,aiming,edddbd,8,75,0,-1,15,baseline
4,aiming,edddbd,9,45,0,-1,15,baseline
4,aiming,edddbd,10,75,0,0,15,baseline
4,aiming,edddbd,11,105,0,0,15,baseline
4,aiming,edddbd,12,135,0,0,15,baseline
4,aiming,edddbd,13,135,0,0,15,baseline
4,aiming,edddbd,14,75,0,0,15,baseline
4,aiming,edddbd,15,45,0,-1,15,baseline
4,aiming,edddbd,16,105,0,0,15,baseline
4,aiming,edddbd,17,75,0,0,15,baseline
4,aiming,edddbd,18,45,0,1,15,baseline
4,aiming,edddbd,19,105,0,1,15,baseline
4,aiming,edddbd,20,135,0,2,15,baseline
4,aiming,edddbd,21,135,45,0,15,rotation
4,aiming,edddbd,22,105,45,1,15,rotation
4,aiming,edddbd,23,75,45,0,15,rotation
4,aiming,edddbd,24,45,45,-1,15,rotation
4,aiming,edddbd,25,135,45,1,15,rotation
4,aiming,edddbd,26,45,45,0,15,rotation
4,aiming,edddbd,27,105,45,0,15,rotation
4,aiming,edddbd,28,75,45,0,15,rotation
4,aiming,edddbd,29,45,45,0,15,rotation
4,aiming,edddbd,30,135,45,-22,15,rotation
4,aiming,edddbd,31,75,45,NA,15,rotation
4,aiming,edddbd,32,105,45,0,15,rotation
4,aiming,edddbd,33,105,45,-9,15,rotation
4,aiming,edddbd,34,45,45,-9,15,rotation
4,aiming,edddbd,35,135,45,-11,15,rotation
4,aiming,edddbd,36,75,45,-10,15,rotation
4,aiming,edddbd,37,75,45,-8,15,rotation
4,aiming,edddbd,38,105,45,-19,15,rotation
4,aiming,edddbd,39,45,45,-13,15,rotation
4,aiming,edddbd,40,135,45,-18,15,rotation
4,aiming,edddbd,41,45,45,-1,15,rotation
4,aiming,edddbd,42,75,45,-15,15,rotation
4,aiming,edddbd,43,105,45,-17,15,rotation
4,aiming,edddbd,44,135,45,-20,15,rotation
4,aiming,edddbd,45,135,45,-24,15,rotation
4,aiming,edddbd,46,45,45,-19,15,rotation
4,aiming,edddbd,47,105,45,-20,15,rotation
4,aiming,edddbd,48,75,45,-26,15,rotation
4,aiming,edddbd,49,45,45,-21,15,rotation
4,aiming,edddbd,50,135,45,-29,15,rotation
4,aiming,edddbd,51,75,45,-21,15,rotation
4,aiming,edddbd,52,105,45,-21,15,rotation
4,aiming,edddbd,53,105,45,-20,15,rotation
4,aiming,edddbd,54,75,45,-24,15,rotation
4,aiming,edddbd,55,45,45,-26,15,rotation
4,aiming,edddbd,56,135,45,-31,15,rotation
4,aiming,edddbd,57,75,45,-29,15,rotation
4,aiming,edddbd,58,135,45,-26,15,rotation
4,aiming,edddbd,59,45,45,-28,15,rotation
4,aiming,edddbd,60,105,45,NA,15,rotation
4,aiming,edddbd,61,135,45,-30,15,rotation
4,aiming,edddbd,62,45,45,-28,15,rotation
4,aiming,edddbd,63,75,45,-24,15,rotation
4,aiming,edddbd,64,105,45,-30,15,rotation
4,aiming,edddbd,65,75,45,-27,15,rotation
4,aiming,edddbd,66,135,45,-28,15,rotation
4,aiming,edddbd,67,105,45,-24,15,rotation
4,aiming,edddbd,68,45,45,-29,15,rotation
4,aiming,edddbd,69,105,45,NA,15,rotation
4,aiming,edddbd,70,75,45,-31,15,rotation
4,aiming,edddbd,71,135,45,-28,15,rotation
4,aiming,edddbd,72,45,45,-28,15,rotation
4,aiming,edddbd,73,135,45,-32,15,rotation
4,aiming,edddbd,74,45,45,-31,15,rotation
4,aiming,edddbd,75,105,45,-23,15,rotation
4,aiming,edddbd,76,75,45,-29,15,rotation
4,aiming,edddbd,77,135,45,-33,15,rotation
4,aiming,edddbd,78,75,45,-37,15,rotation
4,aiming,edddbd,79,105,45,-29,15,rotation
4,aiming,edddbd,80,45,45,-35,15,rotation
4,aiming,edddbd,81,45,45,-29,15,rotation
4,aiming,edddbd,82,105,45,-31,15,rotation
4,aiming,edddbd,83,135,45,-28,15,rotation
4,aiming,edddbd,84,75,45,-32,15,rotation
4,aiming,edddbd,85,135,45,-32,15,rotation
4,aiming,edddbd,86,75,45,-28,15,rotation
4,aiming,edddbd,87,45,45,-27,15,rotation
4,aiming,edddbd,88,105,45,-29,15,rotation
4,aiming,edddbd,89,105,45,-31,15,rotation
4,aiming,edddbd,90,135,45,-31,15,rotation
4,aiming,edddbd,91,75,45,-36,15,rotation
4,aiming,edddbd,92,45,45,-32,15,rotation
4,aiming,edddbd,93,75,45,-27,15,rotation
4,aiming,edddbd,94,105,45,-28,15,rotation
4,aiming,edddbd,95,135,45,-30,15,rotation
4,aiming,edddbd,96,45,45,-32,15,rotation
4,aiming,edddbd,97,75,45,-31,15,rotation
4,aiming,edddbd,98,45,45,-36,15,rotation
4,aiming,edddbd,99,135,45,-35,15,rotation
4,aiming,edddbd,100,105,45,-30,15,rotation
4,aiming,edddbd,101,45,45,-33,15,rotation
4,aiming,edddbd,102,105,45,-30,15,rotation
4,aiming,edddbd,103,135,45,-35,15,rotation
4,aiming,edddbd,104,75,45,-26,15,rotation
4,aiming,edddbd,105,135,45,-31,15,rotation
4,aiming,edddbd,106,75,45,-28,15,rotation
4,aiming,edddbd,107,105,45,-31,15,rotation
4,aiming,edddbd,108,45,45,-31,15,rotation
4,aiming,edddbd,109,45,45,-33,15,rotation
4,aiming,edddbd,110,105,45,-35,15,rotation
4,aiming,edddbd,111,75,45,NA,15,rotation
4,aiming,edddbd,112,135,45,-35,15,rotation
4,aiming,edddbd,113,105,45,-32,15,rotation
4,aiming,edddbd,114,75,45,-27,15,rotation
4,aiming,edddbd,115,45,45,-35,15,rotation
4,aiming,edddbd,116,135,45,-28,15,rotation
4,aiming,edddbd,117,135,45,-30,15,rotation
4,aiming,edddbd,118,105,45,-30,15,rotation
4,aiming,edddbd,119,45,45,-31,15,rotation
4,aiming,edddbd,120,75,45,-29,15,rotation
4,aiming,54406e,1,75,0,-1,15,baseline
4,aiming,54406e,2,45,0,3,15,baseline
4,aiming,54406e,3,105,0,1,15,baseline
4,aiming,54406e,4,135,0,0,15,baseline
4,aiming,54406e,5,75,0,-1,15,baseline
4,aiming,54406e,6,105,0,1,15,baseline
4,aiming,54406e,7,45,0,1,15,baseline
4,aiming,54406e,8,135,0,1,15,baseline
4,aiming,54406e,9,105,0,0,15,baseline
4,aiming,54406e,10,75,0,0,15,baseline
4,aiming,54406e,11,45,0,2,15,baseline
4,aiming,54406e,12,135,0,1,15,baseline
4,aiming,54406e,13,135,0,0,15,baseline
4,aiming,54406e,14,105,0,-2,15,baseline
4,aiming,54406e,15,75,0,-3,15,baseline
4,aiming,54406e,16,45,0,2,15,baseline
4,aiming,54406e,17,45,0,0,15,baseline
4,aiming,54406e,18,105,0,-1,15,baseline
4,aiming,54406e,19,135,0,-1,15,baseline
4,aiming,54406e,20,75,0,-2,15,baseline
4,aiming,54406e,21,105,45,2,15,rotation
4,aiming,54406e,22,45,45,3,15,rotation
4,aiming,54406e,23,135,45,0,15,rotation
4,aiming,54406e,24,75,45,-8,15,rotation
4,aiming,54406e,25,75,45,-8,15,rotation
4,aiming,54406e,26,45,45,-11,15,rotation
4,aiming,54406e,27,105,45,-4,15,rotation
4,aiming,54406e,28,135,45,-4,15,rotation
4,aiming,54406e,29,45,45,-6,15,rotation
4,aiming,54406e,30,105,45,-29,15,rotation
4,aiming,54406e,31,75,45,-33,15,rotation
4,aiming,54406e,32,135,45,-23,15,rotation
4,aiming,54406e,33,105,45,-16,15,rotation
4,aiming,54406e,34,45,45,-25,15,rotation
4,aiming,54406e,35,135,45,-30,15,rotation
4,aiming,54406e,36,75,45,-32,15,rotation
4,aiming,54406e,37,45,45,-33,15,rotation
4,aiming,54406e,38,105,45,-50,15,rotation
4,aiming,54406e,39,75,45,-54,15,rotation
4,aiming,54406e,40,135,45,-59,15,rotation
4,aiming,54406e,41,75,45,-44,15,rotation
4,aiming,54406e,42,105,45,-55,15,rotation
4,aiming,54406e,43,135,45,-62,15,rotation
4,aiming,54406e,44,45,45,-30,15,rotation
4,aiming,54406e,45,75,45,-39,15,rotation
4,aiming,54406e,46,135,45,-45,15,rotation
4,aiming,54406e,47,45,45,-28,15,rotation
4,aiming,54406e,48,105,45,-39,15,rotation
4,aiming,54406e,49,75,45,-35,15,rotation
4,aiming,54406e,50,105,45,-51,15,rotation
4,aiming,54406e,51,45,45,-23,15,rotation
4,aiming,54406e,52,135,45,-43,15,rotation
4,aiming,54406e,53,45,45,-44,15,rotation
4,aiming,54406e,54,135,45,-45,15,rotation
4,aiming,54406e,55,75,45,-34,15,rotation
4,aiming,54406e,56,105,45,-43,15,rotation
4,aiming,54406e,57,45,45,-18,15,rotation
4,aiming,54406e,58,135,45,-41,15,rotation
4,aiming,54406e,59,105,45,-30,15,rotation
4,aiming,54406e,60,75,45,NA,15,rotation
4,aiming,54406e,61,135,45,-45,15,rotation
4,aiming,54406e,62,45,45,-26,15,rotation
4,aiming,54406e,63,105,45,-42,15,rotation
4,aiming,54406e,64,75,45,-35,15,rotation
4,aiming,54406e,65,45,45,-34,15,rotation
4,aiming,54406e,66,135,45,-34,15,rotation
4,aiming,54406e,67,105,45,-46,15,rotation
4,aiming,54406e,68,75,45,-32,15,rotation
4,aiming,54406e,69,105,45,-36,15,rotation
4,aiming,54406e,70,135,45,-32,15,rotation
4,aiming,54406e,71,75,45,-29,15,rotation
4,aiming,54406e,72,45,45,-34,15,rotation
4,aiming,54406e,73,135,45,-24,15,rotation
4,aiming,54406e,74,105,45,-46,15,rotation
4,aiming,54406e,75,45,45,-30,15,rotation
4,aiming,54406e,76,75,45,-46,15,rotation
4,aiming,54406e,77,45,45,-33,15,rotation
4,aiming,54406e,78,75,45,-39,15,rotation
4,aiming,54406e,79,105,45,-44,15,rotation
4,aiming,54406e,80,135,45,NA,15,rotation
4,aiming,54406e,81,75,45,-32,15,rotation
4,aiming,54406e,82,135,45,-33,15,rotation
4,aiming,54406e,83,45,45,-21,15,rotation
4,aiming,54406e,84,105,45,-50,15,rotation
4,aiming,54406e,85,75,45,-33,15,rotation
4,aiming,54406e,86,135,45,-40,15,rotation
4,aiming,54406e,87,45,45,-25,15,rotation
4,aiming,54406e,88,105,45,-36,15,rotation
4,aiming,54406e,89,45,45,-32,15,rotation
4,aiming,54406e,90,75,45,-31,15,rotation
4,aiming,54406e,91,135,45,-72,15,rotation
4,aiming,54406e,92,105,45,-59,15,rotation
4,aiming,54406e,93,135,45,-46,15,rotation
4,aiming,54406e,94,105,45,-59,15,rotation
4,aiming,54406e,95,75,45,-28,15,rotation
4,aiming,54406e,96,45,45,-32,15,rotation
4,aiming,54406e,97,135,45,-56,15,rotation
4,aiming,54406e,98,45,45,-39,15,rotation
4,aiming,54406e,99,75,45,-35,15,rotation
4,aiming,54406e,100,105,45,-41,15,rotation
4,aiming,54406e,101,45,45,-25,15,rotation
4,aiming,54406e,102,75,45,-34,15,rotation
4,aiming,54406e,103,135,45,-40,15,rotation
4,aiming,54406e,104,105,45,-47,15,rotation
4,aiming,54406e,105,75,45,-34,15,rotation
4,aiming,54406e,106,45,45,-23,15,rotation
4,aiming,54406e,107,135,45,NA,15,rotation
4,aiming,54406e,108,105,45,-41,15,rotation
4,aiming,54406e,109,75,45,-36,15,rotation
4,aiming,54406e,110,135,45,-62,15,rotation
4,aiming,54406e,111,105,45,-36,15,rotation
4,aiming,54406e,112,45,45,-23,15,rotation
4,aiming,54406e,113,45,45,-34,15,rotation
4,aiming,54406e,114,75,45,-48,15,rotation
4,aiming,54406e,115,135,45,-32,15,rotation
4,aiming,54406e,116,105,45,-55,15,rotation
4,aiming,54406e,117,45,45,-30,15,rotation
4,aiming,54406e,118,75,45,-38,15,rotation
4,aiming,54406e,119,105,45,-54,15,rotation
4,aiming,54406e,120,135,45,-45,15,rotation
4,aiming,14fbd6,1,75,0,-5,15,baseline
4,aiming,14fbd6,2,135,0,4,15,baseline
4,aiming,14fbd6,3,105,0,1,15,baseline
4,aiming,14fbd6,4,45,0,2,15,baseline
4,aiming,14fbd6,5,45,0,3,15,baseline
4,aiming,14fbd6,6,105,0,-2,15,baseline
4,aiming,14fbd6,7,75,0,-2,15,baseline
4,aiming,14fbd6,8,135,0,2,15,baseline
4,aiming,14fbd6,9,135,0,1,15,baseline
4,aiming,14fbd6,10,45,0,0,15,baseline
4,aiming,14fbd6,11,75,0,-2,15,baseline
4,aiming,14fbd6,12,105,0,1,15,baseline
4,aiming,14fbd6,13,135,0,0,15,baseline
4,aiming,14fbd6,14,45,0,-3,15,baseline
4,aiming,14fbd6,15,75,0,1,15,baseline
4,aiming,14fbd6,16,105,0,-2,15,baseline
4,aiming,14fbd6,17,45,0,-1,15,baseline
4,aiming,14fbd6,18,135,0,3,15,baseline
4,aiming,14fbd6,19,105,0,-2,15,baseline
4,aiming,14fbd6,20,75,0,-3,15,baseline
4,aiming,14fbd6,21,45,45,1,15,rotation
4,aiming,14fbd6,22,75,45,-2,15,rotation
4,aiming,14fbd6,23,135,45,3,15,rotation
4,aiming,14fbd6,24,105,45,0,15,rotation
4,aiming,14fbd6,25,45,45,2,15,rotation
4,aiming,14fbd6,26,75,45,1,15,rotation
4,aiming,14fbd6,27,105,45,1,15,rotation
4,aiming,14fbd6,28,135,45,2,15,rotation
4,aiming,14fbd6,29,135,45,3,15,rotation
4,aiming,14fbd6,30,75,45,3,15,rotation
4,aiming,14fbd6,31,45,45,0,15,rotation
4,aiming,14fbd6,32,105,45,-23,15,rotation
4,aiming,14fbd6,33,45,45,-38,15,rotation
4,aiming,14fbd6,34,105,45,-27,15,rotation
4,aiming,14fbd6,35,75,45,-32,15,rotation
4,aiming,14fbd6,36,135,45,-43,15,rotation
4,aiming,14fbd6,37,135,45,-51,15,rotation
4,aiming,14fbd6,38,75,45,-49,15,rotation
4,aiming,14fbd6,39,45,45,-41,15,rotation
4,aiming,14fbd6,40,105,45,-50,15,rotation
4,aiming,14fbd6,41,75,45,-48,15,rotation
4,aiming,14fbd6,42,45,45,-52,15,rotation
4,aiming,14fbd6,43,105,45,-45,15,rotation
4,aiming,14fbd6,44,135,45,-44,15,rotation
4,aiming,14fbd6,45,105,45,-46,15,rotation
4,aiming,14fbd6,46,135,45,-52,15,rotation
4,aiming,14fbd6,47,75,45,-54,15,rotation
4,aiming,14fbd6,48,45,45,-59,15,rotation
4,aiming,14fbd6,49,105,45,-40,15,rotation
4,aiming,14fbd6,50,135,45,-44,15,rotation
4,aiming,14fbd6,51,75,45,-41,15,rotation
4,aiming,14fbd6,52,45,45,-51,15,rotation
4,aiming,14fbd6,53,45,45,-51,15,rotation
4,aiming,14fbd6,54,135,45,-53,15,rotation
4,aiming,14fbd6,55,75,45,-46,15,rotation
4,aiming,14fbd6,56,105,45,-39,15,rotation
4,aiming,14fbd6,57,45,45,-31,15,rotation
4,aiming,14fbd6,58,105,45,-42,15,rotation
4,aiming,14fbd6,59,75,45,-35,15,rotation
4,aiming,14fbd6,60,135,45,-39,15,rotation
4,aiming,14fbd6,61,105,45,-36,15,rotation
4,aiming,14fbd6,62,45,45,-34,15,rotation
4,aiming,14fbd6,63,75,45,-35,15,rotation
4,aiming,14fbd6,64,135,45,-36,15,rotation
4,aiming,14fbd6,65,135,45,-38,15,rotation
4,aiming,14fbd6,66,45,45,-37,15,rotation
4,aiming,14fbd6,67,75,45,-37,15,rotation
4,aiming,14fbd6,68,105,45,-41,15,rotation
4,aiming,14fbd6,69,105,45,-35,15,rotation
4,aiming,14fbd6,70,45,45,-36,15,rotation
4,aiming,14fbd6,71,75,45,-36,15,rotation
4,aiming,14fbd6,72,135,45,-43,15,rotation
4,aiming,14fbd6,73,45,45,-32,15,rotation
4,aiming,14fbd6,74,135,45,-39,15,rotation
4,aiming,14fbd6,75,105,45,-37,15,rotation
4,aiming,14fbd6,76,75,45,-35,15,rotation
4,aiming,14fbd6,77,135,45,-38,15,rotation
4,aiming,14fbd6,78,105,45,-40,15,rotation
4,aiming,14fbd6,79,45,45,-32,15,rotation
4,aiming,14fbd6,80,75,45,-33,15,rotation
4,aiming,14fbd6,81,75,45,-38,15,rotation
4,aiming,14fbd6,82,45,45,-37,15,rotation
4,aiming,14fbd6,83,105,45,-36,15,rotation
4,aiming,14fbd6,84,135,45,-33,15,rotation
4,aiming,14fbd6,85,135,45,-33,15,rotation
4,aiming,14fbd6,86,105,45,-36,15,rotation
4,aiming,14fbd6,87,75,45,-34,15,rotation
4,aiming,14fbd6,88,45,45,-33,15,rotation
4,aiming,14fbd6,89,135,45,-39,15,rotation
4,aiming,14fbd6,90,75,45,-33,15,rotation
4,aiming,14fbd6,91,45,45,-33,15,rotation
4,aiming,14fbd6,92,105,45,-29,15,rotation
4,aiming,14fbd6,93,45,45,-31,15,rotation
4,aiming,14fbd6,94,135,45,-37,15,rotation
4,aiming,14fbd6,95,75,45,-34,15,rotation
4,aiming,14fbd6,96,105,45,-33,15,rotation
4,aiming,14fbd6,97,45,45,-31,15,rotation
4,aiming,14fbd6,98,75,45,-30,15,rotation
4,aiming,14fbd6,99,105,45,-37,15,rotation
4,aiming,14fbd6,100,135,45,-28,15,rotation
4,aiming,14fbd6,101,135,45,-31,15,rotation
4,aiming,14fbd6,102,105,45,-32,15,rotation
4,aiming,14fbd6,103,75,45,-31,15,rotation
4,aiming,14fbd6,104,45,45,-30,15,rotation
4,aiming,14fbd6,105,105,45,-32,15,rotation
4,aiming,14fbd6,106,135,45,-34,15,rotation
4,aiming,14fbd6,107,45,45,-34,15,rotation
4,aiming,14fbd6,108,75,45,-37,15,rotation
4,aiming,14fbd6,109,105,45,-38,15,rotation
4,aiming,14fbd6,110,135,45,-34,15,rotation
4,aiming,14fbd6,111,75,45,-36,15,rotation
4,aiming,14fbd6,112,45,45,-32,15,rotation
4,aiming,14fbd6,113,135,45,-34,15,rotation
4,aiming,14fbd6,114,75,45,-30,15,rotation
4,aiming,14fbd6,115,45,45,-34,15,rotation
4,aiming,14fbd6,116,105,45,-37,15,rotation
4,aiming,14fbd6,117,105,45,-33,15,rotation
4,aiming,14fbd6,118,135,45,-37,15,rotation
4,aiming,14fbd6,119,75,45,-31,15,rotation
4,aiming,14fbd6,120,45,45,-26,15,rotation
4,aiming,1991ff,1,45,0,-1,15,baseline
4,aiming,1991ff,2,135,0,2,15,baseline
